segment,K,lags,lambda_f,lambda_x,lambda_w,alpha,eta,rmse,runtime
31,1,[1],0.1,0.1,1.0,100,0.1,1.7394488480473262,2.8563575744628906
0,1,[1],0.1,0.1,1.0,100,1.0,0.8580819839576226,2.7436585426330566
1,1,[1],0.1,0.1,1.0,100,1.0,0.9402436618280001,2.8354127407073975
2,1,[1],0.1,0.1,1.0,100,1.0,0.4748885245174891,3.805816650390625
3,1,[1],0.1,0.1,1.0,100,1.0,3.0437461801174353,3.263267993927002
4,1,[1],0.1,0.1,1.0,100,1.0,1.7395658016545619,2.846384286880493
5,1,[1],0.1,0.1,1.0,100,1.0,1.4639948551832827,2.7656002044677734
6,1,[1],0.1,0.1,1.0,100,1.0,1.0879517272538053,2.900238513946533
7,1,[1],0.1,0.1,1.0,100,1.0,1.0335329695745872,2.822446584701538
8,2,[1],0.1,0.1,1.0,100,1.0,0.718213456414921,3.448770523071289
9,1,[1],0.1,0.1,1.0,100,1.0,0.6333741489361532,2.8613431453704834
10,1,[1],0.1,0.1,1.0,100,1.0,1.0942660027434439,2.812473773956299
11,1,[1],0.1,0.1,1.0,100,1.0,1.0154880693334662,2.86533260345459
12,1,[1],0.1,0.1,1.0,100,1.0,0.8387213565478222,2.886275291442871
13,1,[1],0.1,0.1,1.0,100,1.0,1.268578916252325,2.8553595542907715
14,2,[1],0.1,0.1,1.0,100,1.0,1.5304806711619872,3.4497692584991455
15,1,[1],0.1,0.1,1.0,100,1.0,1.6738468687510892,2.860346555709839
16,2,[1],0.1,0.1,1.0,100,1.0,0.6732281848289674,3.399901866912842
17,1,[1],0.1,0.1,1.0,100,1.0,0.9687832614185143,2.844388484954834
18,1,[1],0.1,0.1,1.0,100,1.0,0.8022622688183989,2.773578405380249
19,4,[1],0.1,0.1,1.0,100,1.0,0.45229653684460736,3.676162004470825
20,1,[1],0.1,0.1,1.0,100,1.0,0.9126467166722487,2.9241764545440674
21,1,[1],0.1,0.1,1.0,100,1.0,0.8770425921042587,3.1226439476013184
22,1,[1],0.1,0.1,1.0,100,1.0,0.9858032839577114,3.082750082015991
23,2,[1],0.1,0.1,1.0,100,1.0,2.046461781778356,3.5475080013275146
24,1,[1],0.1,0.1,1.0,100,1.0,0.6580723846169896,2.947112560272217
25,2,[1],0.1,0.1,1.0,100,1.0,1.214540873033473,3.5435168743133545
26,1,[1],0.1,0.1,1.0,100,1.0,0.9282369252537218,2.933150053024292
27,2,[1],0.1,0.1,1.0,100,1.0,0.6087315073637168,3.489661931991577
28,2,[1],0.1,0.1,1.0,100,1.0,0.6132224496644778,3.464728593826294
29,2,[1],0.1,0.1,1.0,100,1.0,2.6876629729366166,3.5175881385803223
30,2,[1],0.1,0.1,1.0,100,1.0,0.6743345984877293,3.4826807975769043
31,1,[1],0.1,0.1,1.0,100,1.0,1.738869934963884,2.907219648361206
0,1,[1],0.1,0.1,1.0,100,10.0,0.8569376479221593,2.9241745471954346
1,1,[1],0.1,0.1,1.0,100,10.0,0.939730478942652,2.886277437210083
2,1,[1],0.1,0.1,1.0,100,10.0,0.473981582206711,2.7705864906311035
3,1,[1],0.1,0.1,1.0,100,10.0,3.4883001259404125,2.879296064376831
4,1,[1],0.1,0.1,1.0,100,10.0,1.7384811765092494,2.7745754718780518
5,1,[1],0.1,0.1,1.0,100,10.0,1.458122960838692,2.843390464782715
6,1,[1],0.1,0.1,1.0,100,10.0,1.0979374926319634,2.7646007537841797
7,1,[1],0.1,0.1,1.0,100,10.0,1.0484573061451636,2.927166700363159
8,2,[1],0.1,0.1,1.0,100,10.0,0.635346073620479,3.40488862991333
9,1,[1],0.1,0.1,1.0,100,10.0,0.6338440772822499,2.8593482971191406
10,1,[1],0.1,0.1,1.0,100,10.0,1.1059361331923494,2.8423924446105957
11,1,[1],0.1,0.1,1.0,100,10.0,1.0160576980526652,2.8344151973724365
12,1,[1],0.1,0.1,1.0,100,10.0,0.8457599451077058,2.914201021194458
13,1,[1],0.1,0.1,1.0,100,10.0,1.3967268779029138,2.8184590339660645
14,2,[1],0.1,0.1,1.0,100,10.0,1.2679512923342495,3.4368045330047607
15,1,[1],0.1,0.1,1.0,100,10.0,1.6987457590809192,2.8394017219543457
16,2,[1],0.1,0.1,1.0,100,10.0,0.6884006193775376,3.3630011081695557
17,1,[1],0.1,0.1,1.0,100,10.0,0.9644299483875959,2.8463833332061768
18,1,[1],0.1,0.1,1.0,100,10.0,0.8006394225219509,2.9211835861206055
19,4,[1],0.1,0.1,1.0,100,10.0,0.5163675831984575,4.37628960609436
20,1,[1],0.1,0.1,1.0,100,10.0,0.9322461516900925,2.936143398284912
21,1,[1],0.1,0.1,1.0,100,10.0,0.8764365141676711,2.857354164123535
22,1,[1],0.1,0.1,1.0,100,10.0,0.9822912412958327,2.892261505126953
23,2,[1],0.1,0.1,1.0,100,10.0,1.7943287205438272,3.4587461948394775
24,1,[1],0.1,0.1,1.0,100,10.0,0.6580723846169896,3.3310866355895996
25,2,[1],0.1,0.1,1.0,100,10.0,0.800041723349746,3.6602063179016113
26,1,[1],0.1,0.1,1.0,100,10.0,0.9263729676504683,3.003962516784668
27,2,[1],0.1,0.1,1.0,100,10.0,3.9764187101905346,3.9963066577911377
28,2,[1],0.1,0.1,1.0,100,10.0,0.5728739917334088,3.697105884552002
29,2,[1],0.1,0.1,1.0,100,10.0,0.858731086028367,3.9234979152679443
30,2,[1],0.1,0.1,1.0,100,10.0,0.6888350022628874,3.729020595550537
31,1,[1],0.1,0.1,1.0,100,10.0,1.7388581437956592,2.825439691543579
0,1,[1],0.1,0.1,1.0,1000,0.1,0.8505286083513329,3.0697851181030273
1,1,[1],0.1,0.1,1.0,1000,0.1,0.9380517802489043,3.319118022918701
2,1,[1],0.1,0.1,1.0,1000,0.1,0.474104016395729,2.9072210788726807
3,1,[1],0.1,0.1,1.0,1000,0.1,1.9836345434896039,2.9650628566741943
4,1,[1],0.1,0.1,1.0,1000,0.1,1.739309509487585,3.0897316932678223
5,1,[1],0.1,0.1,1.0,1000,0.1,1.4479641978865063,2.809480667114258
6,1,[1],0.1,0.1,1.0,1000,0.1,1.109851075383773,2.8164637088775635
7,1,[1],0.1,0.1,1.0,1000,0.1,0.9853518596753652,2.838404417037964
8,2,[1],0.1,0.1,1.0,1000,0.1,0.681363723880766,3.348039388656616
9,1,[1],0.1,0.1,1.0,1000,0.1,0.6333852664122458,2.8463828563690186
10,1,[1],0.1,0.1,1.0,1000,0.1,1.0894645813811863,2.83142352104187
11,1,[1],0.1,0.1,1.0,1000,0.1,1.0362211676910247,2.8683242797851562
12,1,[1],0.1,0.1,1.0,1000,0.1,1.1442093269753033,2.7815568447113037
13,1,[1],0.1,0.1,1.0,1000,0.1,1.2716940989851169,2.805492877960205
14,2,[1],0.1,0.1,1.0,1000,0.1,0.993785431266063,3.3759658336639404
15,1,[1],0.1,0.1,1.0,1000,0.1,1.670070494864175,3.0877363681793213
16,2,[1],0.1,0.1,1.0,1000,0.1,0.907194283572891,3.568451404571533
17,1,[1],0.1,0.1,1.0,1000,0.1,0.8742103224199209,2.8074772357940674
18,1,[1],0.1,0.1,1.0,1000,0.1,0.7882708232620016,2.8364105224609375
19,4,[1],0.1,0.1,1.0,1000,0.1,0.3205483035005133,3.5554850101470947
20,1,[1],0.1,0.1,1.0,1000,0.1,0.9217290641726158,2.799509048461914
21,1,[1],0.1,0.1,1.0,1000,0.1,0.8640408543467706,2.8443875312805176
22,1,[1],0.1,0.1,1.0,1000,0.1,1.0020644007282704,2.7895350456237793
23,2,[1],0.1,0.1,1.0,1000,0.1,1.6633765828127807,3.3799562454223633
24,1,[1],0.1,0.1,1.0,1000,0.1,0.6466653803308661,2.839402675628662
25,2,[1],0.1,0.1,1.0,1000,0.1,0.9308485955423028,3.377960681915283
26,1,[1],0.1,0.1,1.0,1000,0.1,0.8617371055188461,2.7685916423797607
27,2,[1],0.1,0.1,1.0,1000,0.1,1.513371483097264,3.414860725402832
28,2,[1],0.1,0.1,1.0,1000,0.1,0.6779909693572662,3.3380680084228516
29,2,[1],0.1,0.1,1.0,1000,0.1,0.63568632320708,3.368985176086426
30,2,[1],0.1,0.1,1.0,1000,0.1,0.7886997626976974,3.3769633769989014
31,1,[1],0.1,0.1,1.0,1000,0.1,1.7394488480473262,2.7935240268707275
0,1,[1],0.1,0.1,1.0,1000,1.0,0.8580819839576226,2.7875421047210693
1,1,[1],0.1,0.1,1.0,1000,1.0,0.9402436618280001,2.8374080657958984
2,1,[1],0.1,0.1,1.0,1000,1.0,0.473981582206711,2.8284311294555664
3,1,[1],0.1,0.1,1.0,1000,1.0,3.536042606561772,2.8064894676208496
4,1,[1],0.1,0.1,1.0,1000,1.0,1.7395658016545619,2.814469575881958
5,1,[1],0.1,0.1,1.0,1000,1.0,1.4639941228557185,2.839402914047241
6,1,[1],0.1,0.1,1.0,1000,1.0,1.0874578360448508,2.771578550338745
7,1,[1],0.1,0.1,1.0,1000,1.0,1.0285524675808255,2.8054933547973633
8,2,[1],0.1,0.1,1.0,1000,1.0,0.4720923565427879,3.4088783264160156
9,1,[1],0.1,0.1,1.0,1000,1.0,0.6335357780081912,2.8144688606262207
10,1,[1],0.1,0.1,1.0,1000,1.0,1.099955134276009,2.750638961791992
11,1,[1],0.1,0.1,1.0,1000,1.0,1.0154880693334662,2.7576208114624023
12,1,[1],0.1,0.1,1.0,1000,1.0,0.8387213565478222,2.824442148208618
13,1,[1],0.1,0.1,1.0,1000,1.0,0.9677250061894173,2.785545587539673
14,2,[1],0.1,0.1,1.0,1000,1.0,1.4448195774140062,3.440793514251709
15,1,[1],0.1,0.1,1.0,1000,1.0,1.6738468687510892,2.7695882320404053
16,2,[1],0.1,0.1,1.0,1000,1.0,0.7286006481473821,3.390925884246826
17,1,[1],0.1,0.1,1.0,1000,1.0,0.968783543225115,2.7885384559631348
18,1,[1],0.1,0.1,1.0,1000,1.0,0.8026603949021772,2.7935163974761963
19,4,[1],0.1,0.1,1.0,1000,1.0,0.4939523549108013,3.996307134628296
20,1,[1],0.1,0.1,1.0,1000,1.0,0.9322461516900925,2.7895359992980957
21,1,[1],0.1,0.1,1.0,1000,1.0,0.8764539429368738,2.7646024227142334
22,1,[1],0.1,0.1,1.0,1000,1.0,0.9857087975152515,2.7885396480560303
23,2,[1],0.1,0.1,1.0,1000,1.0,2.5781564770933048,3.4228405952453613
24,1,[1],0.1,0.1,1.0,1000,1.0,0.6576627214903052,2.822446584701538
25,2,[1],0.1,0.1,1.0,1000,1.0,1.1896378875357354,3.3550217151641846
26,1,[1],0.1,0.1,1.0,1000,1.0,0.9282369252537218,2.8284311294555664
27,2,[1],0.1,0.1,1.0,1000,1.0,2.1426861680272853,3.3839423656463623
28,2,[1],0.1,0.1,1.0,1000,1.0,0.6014168365231672,3.3490378856658936
29,2,[1],0.1,0.1,1.0,1000,1.0,1.3353883636318762,3.3639988899230957
30,2,[1],0.1,0.1,1.0,1000,1.0,0.6759119313944992,3.3819496631622314
31,1,[1],0.1,0.1,1.0,1000,1.0,1.7388789326716103,2.7965164184570312
0,1,[1],0.1,0.1,1.0,1000,10.0,0.8569376479221593,2.7895352840423584
1,1,[1],0.1,0.1,1.0,1000,10.0,0.939730478942652,2.801503896713257
2,1,[1],0.1,0.1,1.0,1000,10.0,0.473981582206711,2.7655999660491943
3,1,[1],0.1,0.1,1.0,1000,10.0,3.0921913037138773,2.771583080291748
4,1,[1],0.1,0.1,1.0,1000,10.0,1.7384810206883727,2.772580146789551
5,1,[1],0.1,0.1,1.0,1000,10.0,1.458122960838692,2.8114771842956543
6,1,[1],0.1,0.1,1.0,1000,10.0,1.0979390356831102,2.77557373046875
7,1,[1],0.1,0.1,1.0,1000,10.0,1.0468176919202246,2.7675940990448
8,2,[1],0.1,0.1,1.0,1000,10.0,0.6634804174540754,3.3550217151641846
9,1,[1],0.1,0.1,1.0,1000,10.0,0.6337452319423746,2.7965168952941895
10,1,[1],0.1,0.1,1.0,1000,10.0,1.1051812484162093,2.784548282623291
11,1,[1],0.1,0.1,1.0,1000,10.0,1.014589504807293,2.8164632320404053
12,1,[1],0.1,0.1,1.0,1000,10.0,0.8457599451077058,2.8483779430389404
13,1,[1],0.1,0.1,1.0,1000,10.0,1.3033272552038322,3.1765005588531494
14,2,[1],0.1,0.1,1.0,1000,10.0,1.4129052278638126,3.378957748413086
15,1,[1],0.1,0.1,1.0,1000,10.0,1.6909310680858514,2.7775681018829346
16,2,[1],0.1,0.1,1.0,1000,10.0,0.8134875579741977,3.404888868331909
17,1,[1],0.1,0.1,1.0,1000,10.0,0.9633060148315571,2.7805590629577637
18,1,[1],0.1,0.1,1.0,1000,10.0,0.8006394225219509,2.809479236602783
19,4,[1],0.1,0.1,1.0,1000,10.0,0.4629971820140104,3.621309518814087
20,1,[1],0.1,0.1,1.0,1000,10.0,0.9126476458159194,2.793524980545044
21,1,[1],0.1,0.1,1.0,1000,10.0,0.8770242687000848,2.78853702545166
22,1,[1],0.1,0.1,1.0,1000,10.0,0.9880504402840622,2.812474250793457
23,2,[1],0.1,0.1,1.0,1000,10.0,1.7473971131792259,3.399901866912842
24,1,[1],0.1,0.1,1.0,1000,10.0,0.6580723846169896,2.908217668533325
25,2,[1],0.1,0.1,1.0,1000,10.0,0.8161051428793491,3.3410592079162598
26,1,[1],0.1,0.1,1.0,1000,10.0,0.9310761061659,2.7825541496276855
27,2,[1],0.1,0.1,1.0,1000,10.0,0.7040870902577449,3.3749682903289795
28,2,[1],0.1,0.1,1.0,1000,10.0,0.6147173743109268,3.3769636154174805
29,2,[1],0.1,0.1,1.0,1000,10.0,1.128745671838868,3.330089569091797
30,2,[1],0.1,0.1,1.0,1000,10.0,0.6341964834140201,3.3899295330047607
31,1,[1],0.1,0.1,1.0,1000,10.0,1.7388581437956592,2.7885375022888184
0,1,[1],0.1,0.1,1.0,10000,0.1,0.705598314503671,2.78554368019104
1,1,[1],0.1,0.1,1.0,10000,0.1,0.8165061927061286,2.7556259632110596
2,1,[1],0.1,0.1,1.0,10000,0.1,0.5797845406502379,2.8284313678741455
3,1,[1],0.1,0.1,1.0,10000,0.1,1.4493541601459932,2.7675938606262207
4,1,[1],0.1,0.1,1.0,10000,0.1,0.7637199207856079,2.81546688079834
5,1,[1],0.1,0.1,1.0,10000,0.1,1.0650487075066268,2.7646031379699707
6,1,[1],0.1,0.1,1.0,10000,0.1,0.7032282704805414,2.856355905532837
7,1,[1],0.1,0.1,1.0,10000,0.1,0.6861850865022776,2.766596555709839
8,2,[1],0.1,0.1,1.0,10000,0.1,0.5684217005712117,3.371976613998413
9,1,[1],0.1,0.1,1.0,10000,0.1,0.6400589860802879,2.757620334625244
10,1,[1],0.1,0.1,1.0,10000,0.1,0.7592672269659047,2.8104794025421143
11,1,[1],0.1,0.1,1.0,10000,0.1,0.7508914898818451,2.7586183547973633
12,1,[1],0.1,0.1,1.0,10000,0.1,0.7457491550621534,2.7945220470428467
13,1,[1],0.1,0.1,1.0,10000,0.1,0.5951156408921048,2.7576210498809814
14,2,[1],0.1,0.1,1.0,10000,0.1,0.43999008647549315,3.399902820587158
15,1,[1],0.1,0.1,1.0,10000,0.1,0.8569922049009361,2.756624460220337
16,2,[1],0.1,0.1,1.0,10000,0.1,0.7163237261434897,3.441789388656616
17,1,[1],0.1,0.1,1.0,10000,0.1,0.7165037914754567,2.816462516784668
18,1,[1],0.1,0.1,1.0,10000,0.1,0.5642246625037765,2.7905328273773193
19,4,[1],0.1,0.1,1.0,10000,0.1,0.34008086688496336,3.5674548149108887
20,1,[1],0.1,0.1,1.0,10000,0.1,1.122712415490502,2.813471555709839
21,1,[1],0.1,0.1,1.0,10000,0.1,0.5698161520564516,2.759615898132324
22,1,[1],0.1,0.1,1.0,10000,0.1,0.7068284638514336,2.968057155609131
23,2,[1],0.1,0.1,1.0,10000,0.1,0.7179642851271083,3.478691816329956
24,1,[1],0.1,0.1,1.0,10000,0.1,0.6203302574602947,2.7805593013763428
25,2,[1],0.1,0.1,1.0,10000,0.1,0.7435155087868343,3.347036838531494
26,1,[1],0.1,0.1,1.0,10000,0.1,0.6383826508131973,2.820453405380249
27,2,[1],0.1,0.1,1.0,10000,0.1,0.5344349706355772,3.3689849376678467
28,2,[1],0.1,0.1,1.0,10000,0.1,0.5672149899802669,3.400899648666382
29,2,[1],0.1,0.1,1.0,10000,0.1,0.5576749575819386,3.345048666000366
30,2,[1],0.1,0.1,1.0,10000,0.1,0.645308568839018,3.3520307540893555
31,1,[1],0.1,0.1,1.0,10000,0.1,0.70252265569495,2.7586183547973633
0,1,[1],0.1,0.1,1.0,10000,1.0,0.705598314503671,2.8613429069519043
1,1,[1],0.1,0.1,1.0,10000,1.0,0.8165061927061286,2.799508810043335
2,1,[1],0.1,0.1,1.0,10000,1.0,0.5797845406502379,2.8483786582946777
3,1,[1],0.1,0.1,1.0,10000,1.0,1.4493541601459932,2.786543130874634
4,1,[1],0.1,0.1,1.0,10000,1.0,0.7637199207856079,2.8384017944335938
5,1,[1],0.1,0.1,1.0,10000,1.0,1.0650487075066268,2.766596555709839
6,1,[1],0.1,0.1,1.0,10000,1.0,0.7032282704805414,2.791529655456543
7,1,[1],0.1,0.1,1.0,10000,1.0,0.6861850865022776,2.7636051177978516
8,2,[1],0.1,0.1,1.0,10000,1.0,0.5684217005712117,3.412865161895752
9,1,[1],0.1,0.1,1.0,10000,1.0,0.6400589860802879,3.2453160285949707
10,1,[1],0.1,0.1,1.0,10000,1.0,0.7592672269659047,2.8473806381225586
11,1,[1],0.1,0.1,1.0,10000,1.0,0.7508914898818451,2.780559539794922
12,1,[1],0.1,0.1,1.0,10000,1.0,0.7457491550621534,2.8384034633636475
13,1,[1],0.1,0.1,1.0,10000,1.0,0.5951156408921048,2.774575710296631
14,2,[1],0.1,0.1,1.0,10000,1.0,0.43999008647549315,3.378959894180298
15,1,[1],0.1,0.1,1.0,10000,1.0,0.8569922049009361,2.770585775375366
16,2,[1],0.1,0.1,1.0,10000,1.0,0.7163237261434897,3.406883716583252
17,1,[1],0.1,0.1,1.0,10000,1.0,0.7165037914754567,2.7705860137939453
18,1,[1],0.1,0.1,1.0,10000,1.0,0.5642246625037765,2.8025004863739014
19,4,[1],0.1,0.1,1.0,10000,1.0,0.34008086688496336,3.5754337310791016
20,1,[1],0.1,0.1,1.0,10000,1.0,1.122712415490502,2.824442148208618
21,1,[1],0.1,0.1,1.0,10000,1.0,0.5698161520564516,2.7626070976257324
22,1,[1],0.1,0.1,1.0,10000,1.0,0.7068284638514336,2.7945213317871094
23,2,[1],0.1,0.1,1.0,10000,1.0,0.7179642851271083,3.3440513610839844
24,1,[1],0.1,0.1,1.0,10000,1.0,0.6203302574602947,2.831423044204712
25,2,[1],0.1,0.1,1.0,10000,1.0,0.7435155087868343,3.346046209335327
26,1,[1],0.1,0.1,1.0,10000,1.0,0.6383826508131973,2.8094823360443115
27,2,[1],0.1,0.1,1.0,10000,1.0,0.5344349706355772,3.4368033409118652
28,2,[1],0.1,0.1,1.0,10000,1.0,0.5672149899802669,3.397907018661499
29,2,[1],0.1,0.1,1.0,10000,1.0,0.5576749575819386,3.3310859203338623
30,2,[1],0.1,0.1,1.0,10000,1.0,0.645308568839018,3.3560190200805664
31,1,[1],0.1,0.1,1.0,10000,1.0,0.70252265569495,2.7725818157196045
0,1,[1],0.1,0.1,1.0,10000,10.0,0.705598314503671,2.8264377117156982
1,1,[1],0.1,0.1,1.0,10000,10.0,0.8165061927061286,2.7665977478027344
2,1,[1],0.1,0.1,1.0,10000,10.0,0.5797845406502379,2.78454852104187
3,1,[1],0.1,0.1,1.0,10000,10.0,1.4493541601459932,2.7745752334594727
4,1,[1],0.1,0.1,1.0,10000,10.0,0.7637199207856079,2.818457841873169
5,1,[1],0.1,0.1,1.0,10000,10.0,1.0650487075066268,2.7885382175445557
6,1,[1],0.1,0.1,1.0,10000,10.0,0.7032282704805414,2.8453850746154785
7,1,[1],0.1,0.1,1.0,10000,10.0,0.6861850865022776,2.7805588245391846
8,2,[1],0.1,0.1,1.0,10000,10.0,0.5684217005712117,3.4318161010742188
9,1,[1],0.1,0.1,1.0,10000,10.0,0.6400589860802879,2.781557559967041
10,1,[1],0.1,0.1,1.0,10000,10.0,0.7592672269659047,2.818457841873169
11,1,[1],0.1,0.1,1.0,10000,10.0,0.7508914898818451,2.7715840339660645
12,1,[1],0.1,0.1,1.0,10000,10.0,0.7457491550621534,2.8304286003112793
13,1,[1],0.1,0.1,1.0,10000,10.0,0.5951156408921048,2.7725815773010254
14,2,[1],0.1,0.1,1.0,10000,10.0,0.43999008647549315,3.3839447498321533
15,1,[1],0.1,0.1,1.0,10000,10.0,0.8569922049009361,2.800506591796875
16,2,[1],0.1,0.1,1.0,10000,10.0,0.7163237261434897,3.4407927989959717
17,1,[1],0.1,0.1,1.0,10000,10.0,0.7165037914754567,2.7805588245391846
18,1,[1],0.1,0.1,1.0,10000,10.0,0.5642246625037765,2.843390941619873
19,4,[1],0.1,0.1,1.0,10000,10.0,0.34008086688496336,3.6442489624023438
20,1,[1],0.1,0.1,1.0,10000,10.0,1.122712415490502,2.800506353378296
21,1,[1],0.1,0.1,1.0,10000,10.0,0.5698161520564516,2.767594575881958
22,1,[1],0.1,0.1,1.0,10000,10.0,0.7068284638514336,2.8284308910369873
23,2,[1],0.1,0.1,1.0,10000,10.0,0.7179642851271083,3.3370707035064697
24,1,[1],0.1,0.1,1.0,10000,10.0,0.6203302574602947,2.824441909790039
25,2,[1],0.1,0.1,1.0,10000,10.0,0.7435155087868343,3.347043037414551
26,1,[1],0.1,0.1,1.0,10000,10.0,0.6383826508131973,2.7805590629577637
27,2,[1],0.1,0.1,1.0,10000,10.0,0.5344349706355772,3.3450491428375244
28,2,[1],0.1,0.1,1.0,10000,10.0,0.5672149899802669,3.416856527328491
29,2,[1],0.1,0.1,1.0,10000,10.0,0.5576749575819386,3.3550212383270264
30,2,[1],0.1,0.1,1.0,10000,10.0,0.645308568839018,3.4068844318389893
31,1,[1],0.1,0.1,1.0,10000,10.0,0.70252265569495,2.7606141567230225
0,1,[1],0.1,0.1,10.0,100,0.1,0.855259959059183,2.787540912628174
1,1,[1],0.1,0.1,10.0,100,0.1,0.9394046145133943,2.7945218086242676
2,1,[1],0.1,0.1,10.0,100,0.1,0.4739466277415172,2.7925281524658203
3,1,[1],0.1,0.1,10.0,100,0.1,5.206369360119701,2.7616090774536133
4,1,[1],0.1,0.1,10.0,100,0.1,1.7431626290076272,2.789536476135254
5,1,[1],0.1,0.1,10.0,100,0.1,1.4601731002880676,2.825439214706421
6,1,[1],0.1,0.1,10.0,100,0.1,1.1003685645612116,3.2682464122772217
7,1,[1],0.1,0.1,10.0,100,0.1,0.8838288892394014,2.8204519748687744
8,2,[1],0.1,0.1,10.0,100,0.1,0.7600953304184432,3.372974395751953
9,1,[1],0.1,0.1,10.0,100,0.1,0.6338808280639895,2.7925262451171875
10,1,[1],0.1,0.1,10.0,100,0.1,1.0913437267926829,2.8214502334594727
11,1,[1],0.1,0.1,10.0,100,0.1,0.7868496880691018,2.8094887733459473
12,1,[1],0.1,0.1,10.0,100,0.1,1.0303025945419502,2.803497314453125
13,1,[1],0.1,0.1,10.0,100,0.1,0.7424845814494774,2.818458318710327
14,2,[1],0.1,0.1,10.0,100,0.1,1.5022012676210155,3.365993022918701
15,1,[1],0.1,0.1,10.0,100,0.1,1.6535349545609968,2.7815566062927246
16,2,[1],0.1,0.1,10.0,100,0.1,0.7895283711577542,3.3919246196746826
17,1,[1],0.1,0.1,10.0,100,0.1,0.8401376729007175,2.794522762298584
18,1,[1],0.1,0.1,10.0,100,0.1,0.7359089801958162,2.793525457382202
19,4,[1],0.1,0.1,10.0,100,0.1,0.41971952438961946,3.6372668743133545
20,1,[1],0.1,0.1,10.0,100,0.1,1.0029341323335395,2.837407350540161
21,1,[1],0.1,0.1,10.0,100,0.1,0.8718041289472362,2.7646026611328125
22,1,[1],0.1,0.1,10.0,100,0.1,0.9785844022924592,2.799508810043335
23,2,[1],0.1,0.1,10.0,100,0.1,2.2802066210667347,3.384942054748535
24,1,[1],0.1,0.1,10.0,100,0.1,0.5931639807451904,2.820449113845825
25,2,[1],0.1,0.1,10.0,100,0.1,0.8601938789025715,3.388932228088379
26,1,[1],0.1,0.1,10.0,100,0.1,0.9132874389387751,2.8234450817108154
27,2,[1],0.1,0.1,10.0,100,0.1,1.542780880773691,3.356020927429199
28,2,[1],0.1,0.1,10.0,100,0.1,0.6093835022415369,3.367987871170044
29,2,[1],0.1,0.1,10.0,100,0.1,4.078897461398929,3.379955530166626
30,2,[1],0.1,0.1,10.0,100,0.1,0.7229938072708083,3.360008955001831
31,1,[1],0.1,0.1,10.0,100,0.1,1.741185142117086,2.794523239135742
0,1,[1],0.1,0.1,10.0,100,1.0,0.8569376479221593,2.7935242652893066
1,1,[1],0.1,0.1,10.0,100,1.0,0.939730478942652,2.7606120109558105
2,1,[1],0.1,0.1,10.0,100,1.0,0.4748885245174891,2.8354125022888184
3,1,[1],0.1,0.1,10.0,100,1.0,3.3601419087299704,2.7845489978790283
4,1,[1],0.1,0.1,10.0,100,1.0,1.7384532173010603,2.794522523880005
5,1,[1],0.1,0.1,10.0,100,1.0,1.4620968582162501,2.7775678634643555
6,1,[1],0.1,0.1,10.0,100,1.0,1.0979396458110833,2.820452928543091
7,1,[1],0.1,0.1,10.0,100,1.0,1.0314830072270118,2.7745752334594727
8,2,[1],0.1,0.1,10.0,100,1.0,0.5973572542331513,3.4397945404052734
9,1,[1],0.1,0.1,10.0,100,1.0,0.6337451746499784,3.022911310195923
10,1,[1],0.1,0.1,10.0,100,1.0,1.1059361331923494,3.888594388961792
11,1,[1],0.1,0.1,10.0,100,1.0,1.0167083044786032,2.852365255355835
12,1,[1],0.1,0.1,10.0,100,1.0,0.8363145313586098,2.8693220615386963
13,1,[1],0.1,0.1,10.0,100,1.0,1.2827983033852532,2.7725813388824463
14,2,[1],0.1,0.1,10.0,100,1.0,1.085658616803257,3.4058849811553955
15,1,[1],0.1,0.1,10.0,100,1.0,1.6909310680858514,2.786543607711792
16,2,[1],0.1,0.1,10.0,100,1.0,0.7763905886575585,3.471709966659546
17,1,[1],0.1,0.1,10.0,100,1.0,0.9784794410226545,2.7805593013763428
18,1,[1],0.1,0.1,10.0,100,1.0,0.8059595042214167,2.8364100456237793
19,4,[1],0.1,0.1,10.0,100,1.0,0.6704810070910759,3.558476686477661
20,1,[1],0.1,0.1,10.0,100,1.0,0.9322461516900925,2.885277032852173
21,1,[1],0.1,0.1,10.0,100,1.0,0.8772312991765654,2.8184568881988525
22,1,[1],0.1,0.1,10.0,100,1.0,0.9880457507823818,2.831423759460449
23,2,[1],0.1,0.1,10.0,100,1.0,1.8808192347813548,3.34305477142334
24,1,[1],0.1,0.1,10.0,100,1.0,0.6580362412097625,2.8144683837890625
25,2,[1],0.1,0.1,10.0,100,1.0,1.2917298380409206,3.34804105758667
26,1,[1],0.1,0.1,10.0,100,1.0,0.9288789020741429,2.8284313678741455
27,2,[1],0.1,0.1,10.0,100,1.0,1.2664641718643335,3.355022668838501
28,2,[1],0.1,0.1,10.0,100,1.0,0.6291803755358154,3.4228403568267822
29,2,[1],0.1,0.1,10.0,100,1.0,1.2493539438752428,3.449768543243408
30,2,[1],0.1,0.1,10.0,100,1.0,0.6504844949865941,3.4088780879974365
31,1,[1],0.1,0.1,10.0,100,1.0,1.7388581437956592,2.766596794128418
0,1,[1],0.1,0.1,10.0,100,10.0,0.8569376479221593,2.8563568592071533
1,1,[1],0.1,0.1,10.0,100,10.0,0.939730478942652,3.297177314758301
2,1,[1],0.1,0.1,10.0,100,10.0,0.473981582206711,2.7845489978790283
